09/01/2025	 23:19:51	8.46	16.78	14.15	52.21	72.57	8.46	8.46	72.57	72.57	72.57	72.57	72.57	72.57	72.57	72.57	72.57	
09/01/2025	 23:19:52	8.47	16.95	14.42	58.34	75.80	8.47	8.47	75.80	75.80	75.80	75.80	75.80	75.80	75.80	75.80	75.80	
09/01/2025	 23:19:53	8.31	17.21	14.41	56.07	77.58	8.31	8.31	77.58	77.58	77.58	77.58	77.58	77.58	77.58	77.58	77.58	
09/01/2025	 23:19:54	8.02	17.25	14.03	57.35	73.66	8.02	8.02	73.66	73.66	73.66	73.66	73.66	73.66	73.66	73.66	73.66	
09/01/2025	 23:19:55	8.26	16.45	14.27	56.48	72.07	8.26	8.26	72.07	72.07	72.07	72.07	72.07	72.07	72.07	72.07	72.07	
09/01/2025	 23:19:56	8.15	16.65	14.34	53.95	77.92	8.15	8.15	77.92	77.92	77.92	77.92	77.92	77.92	77.92	77.92	77.92	
09/01/2025	 23:19:57	8.31	17.48	14.06	51.03	78.53	8.31	8.31	78.53	78.53	78.53	78.53	78.53	78.53	78.53	78.53	78.53	
09/01/2025	 23:19:58	8.19	17.13	14.40	56.98	78.47	8.19	8.19	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	
09/01/2025	 23:19:59	8.41	17.41	14.08	50.52	77.28	8.41	8.41	77.28	77.28	77.28	77.28	77.28	77.28	77.28	77.28	77.28	
09/01/2025	 23:20:00	8.12	16.33	14.04	57.57	76.54	8.12	8.12	76.54	76.54	76.54	76.54	76.54	76.54	76.54	76.54	76.54	
09/01/2025	 23:20:01	8.44	17.16	14.15	53.79	71.84	8.44	8.44	71.84	71.84	71.84	71.84	71.84	71.84	71.84	71.84	71.84	
09/01/2025	 23:20:02	8.35	16.42	14.19	55.79	77.16	8.35	8.35	77.16	77.16	77.16	77.16	77.16	77.16	77.16	77.16	77.16	
09/01/2025	 23:20:03	8.26	17.31	14.24	55.58	72.03	8.26	8.26	72.03	72.03	72.03	72.03	72.03	72.03	72.03	72.03	72.03	
09/01/2025	 23:20:04	8.31	17.21	14.11	52.94	75.48	8.31	8.31	75.48	75.48	75.48	75.48	75.48	75.48	75.48	75.48	75.48	
09/01/2025	 23:20:05	8.23	16.84	14.21	51.16	76.80	8.23	8.23	76.80	76.80	76.80	76.80	76.80	76.80	76.80	76.80	76.80	
09/01/2025	 23:20:06	8.32	16.37	14.49	54.47	79.93	8.32	8.32	79.93	79.93	79.93	79.93	79.93	79.93	79.93	79.93	79.93	
09/01/2025	 23:20:07	8.25	17.07	14.27	55.08	74.80	8.25	8.25	74.80	74.80	74.80	74.80	74.80	74.80	74.80	74.80	74.80	
09/01/2025	 23:20:08	8.19	16.05	14.38	50.68	78.69	8.19	8.19	78.69	78.69	78.69	78.69	78.69	78.69	78.69	78.69	78.69	
09/01/2025	 23:20:09	8.10	16.81	14.32	60.47	79.12	8.10	8.10	79.12	79.12	79.12	79.12	79.12	79.12	79.12	79.12	79.12	
09/01/2025	 23:20:10	8.48	17.36	14.01	51.11	76.05	8.48	8.48	76.05	76.05	76.05	76.05	76.05	76.05	76.05	76.05	76.05	
09/01/2025	 23:20:11	8.08	16.27	14.11	59.67	74.04	8.08	8.08	74.04	74.04	74.04	74.04	74.04	74.04	74.04	74.04	74.04	
09/01/2025	 23:20:12	8.32	17.38	14.13	51.69	79.91	8.32	8.32	79.91	79.91	79.91	79.91	79.91	79.91	79.91	79.91	79.91	
09/01/2025	 23:20:13	8.41	16.20	14.00	52.22	71.62	8.41	8.41	71.62	71.62	71.62	71.62	71.62	71.62	71.62	71.62	71.62	
09/01/2025	 23:20:14	8.28	16.46	14.34	51.03	77.86	8.28	8.28	77.86	77.86	77.86	77.86	77.86	77.86	77.86	77.86	77.86	
09/01/2025	 23:20:15	8.05	17.14	14.09	55.82	78.76	8.05	8.05	78.76	78.76	78.76	78.76	78.76	78.76	78.76	78.76	78.76	
09/01/2025	 23:20:16	8.37	16.29	14.18	58.86	77.62	8.37	8.37	77.62	77.62	77.62	77.62	77.62	77.62	77.62	77.62	77.62	
09/01/2025	 23:20:17	8.11	16.76	14.02	54.65	75.99	8.11	8.11	75.99	75.99	75.99	75.99	75.99	75.99	75.99	75.99	75.99	
09/01/2025	 23:20:18	8.16	17.35	14.38	53.51	75.43	8.16	8.16	75.43	75.43	75.43	75.43	75.43	75.43	75.43	75.43	75.43	
09/01/2025	 23:20:19	8.23	16.11	14.43	56.58	80.02	8.23	8.23	80.02	80.02	80.02	80.02	80.02	80.02	80.02	80.02	80.02	
09/01/2025	 23:20:20	8.33	16.84	14.30	60.20	79.74	8.33	8.33	79.74	79.74	79.74	79.74	79.74	79.74	79.74	79.74	79.74	
09/01/2025	 23:20:21	8.30	17.35	14.34	51.08	72.53	8.30	8.30	72.53	72.53	72.53	72.53	72.53	72.53	72.53	72.53	72.53	
09/01/2025	 23:20:22	8.37	16.99	14.37	50.84	78.54	8.37	8.37	78.54	78.54	78.54	78.54	78.54	78.54	78.54	78.54	78.54	
09/01/2025	 23:20:23	8.21	16.04	14.26	58.10	75.10	8.21	8.21	75.10	75.10	75.10	75.10	75.10	75.10	75.10	75.10	75.10	
09/01/2025	 23:20:24	8.12	17.00	14.23	56.00	78.69	8.12	8.12	78.69	78.69	78.69	78.69	78.69	78.69	78.69	78.69	78.69	
09/01/2025	 23:20:25	8.31	16.79	14.02	51.10	74.61	8.31	8.31	74.61	74.61	74.61	74.61	74.61	74.61	74.61	74.61	74.61	
09/01/2025	 23:20:26	8.27	17.00	14.27	52.07	73.73	8.27	8.27	73.73	73.73	73.73	73.73	73.73	73.73	73.73	73.73	73.73	
09/01/2025	 23:20:27	8.16	16.54	14.22	53.57	71.54	8.16	8.16	71.54	71.54	71.54	71.54	71.54	71.54	71.54	71.54	71.54	
09/01/2025	 23:20:28	8.10	16.08	14.42	52.63	71.59	8.10	8.10	71.59	71.59	71.59	71.59	71.59	71.59	71.59	71.59	71.59	
09/01/2025	 23:20:29	8.37	16.03	14.31	57.22	79.09	8.37	8.37	79.09	79.09	79.09	79.09	79.09	79.09	79.09	79.09	79.09	
09/01/2025	 23:20:30	8.19	16.49	14.42	57.41	79.76	8.19	8.19	79.76	79.76	79.76	79.76	79.76	79.76	79.76	79.76	79.76	
09/01/2025	 23:20:31	8.13	16.82	14.34	58.47	80.32	8.13	8.13	80.32	80.32	80.32	80.32	80.32	80.32	80.32	80.32	80.32	
09/01/2025	 23:20:32	8.28	16.39	14.35	55.33	70.84	8.28	8.28	70.84	70.84	70.84	70.84	70.84	70.84	70.84	70.84	70.84	
09/01/2025	 23:20:33	8.40	17.41	14.12	50.80	77.06	8.40	8.40	77.06	77.06	77.06	77.06	77.06	77.06	77.06	77.06	77.06	
09/01/2025	 23:20:34	8.36	16.08	14.31	51.96	75.39	8.36	8.36	75.39	75.39	75.39	75.39	75.39	75.39	75.39	75.39	75.39	
09/01/2025	 23:20:35	8.20	16.19	14.13	57.61	73.15	8.20	8.20	73.15	73.15	73.15	73.15	73.15	73.15	73.15	73.15	73.15	
09/01/2025	 23:20:36	8.25	17.24	14.45	51.11	74.41	8.25	8.25	74.41	74.41	74.41	74.41	74.41	74.41	74.41	74.41	74.41	
09/01/2025	 23:20:37	8.44	17.31	14.46	58.26	78.91	8.44	8.44	78.91	78.91	78.91	78.91	78.91	78.91	78.91	78.91	78.91	
09/01/2025	 23:20:38	8.10	17.27	14.39	54.04	79.62	8.10	8.10	79.62	79.62	79.62	79.62	79.62	79.62	79.62	79.62	79.62	
09/01/2025	 23:20:39	8.13	16.04	14.43	55.68	79.14	8.13	8.13	79.14	79.14	79.14	79.14	79.14	79.14	79.14	79.14	79.14	
09/01/2025	 23:20:40	8.03	16.39	14.07	52.91	71.24	8.03	8.03	71.24	71.24	71.24	71.24	71.24	71.24	71.24	71.24	71.24	
09/01/2025	 23:20:41	8.31	16.93	14.10	57.93	71.46	8.31	8.31	71.46	71.46	71.46	71.46	71.46	71.46	71.46	71.46	71.46	
09/01/2025	 23:20:42	8.12	16.71	14.12	57.63	78.10	8.12	8.12	78.10	78.10	78.10	78.10	78.10	78.10	78.10	78.10	78.10	
09/01/2025	 23:20:43	8.28	17.21	14.04	55.56	73.94	8.28	8.28	73.94	73.94	73.94	73.94	73.94	73.94	73.94	73.94	73.94	
09/01/2025	 23:20:44	8.20	16.42	14.35	58.58	77.72	8.20	8.20	77.72	77.72	77.72	77.72	77.72	77.72	77.72	77.72	77.72	
09/01/2025	 23:20:45	8.10	17.08	14.25	52.90	74.26	8.10	8.10	74.26	74.26	74.26	74.26	74.26	74.26	74.26	74.26	74.26	
09/01/2025	 23:20:46	8.24	17.12	14.31	58.74	72.87	8.24	8.24	72.87	72.87	72.87	72.87	72.87	72.87	72.87	72.87	72.87	
09/01/2025	 23:20:47	8.05	16.93	14.29	52.09	80.37	8.05	8.05	80.37	80.37	80.37	80.37	80.37	80.37	80.37	80.37	80.37	
09/01/2025	 23:20:48	8.13	17.29	14.21	52.51	75.09	8.13	8.13	75.09	75.09	75.09	75.09	75.09	75.09	75.09	75.09	75.09	
09/01/2025	 23:20:49	8.38	16.61	14.04	50.74	70.39	8.38	8.38	70.39	70.39	70.39	70.39	70.39	70.39	70.39	70.39	70.39	
09/01/2025	 23:20:50	8.24	16.92	14.17	50.63	79.05	8.24	8.24	79.05	79.05	79.05	79.05	79.05	79.05	79.05	79.05	79.05	
09/01/2025	 23:20:51	8.28	17.22	14.11	59.27	71.60	8.28	8.28	71.60	71.60	71.60	71.60	71.60	71.60	71.60	71.60	71.60	
09/01/2025	 23:20:52	8.16	16.15	14.07	58.00	74.15	8.16	8.16	74.15	74.15	74.15	74.15	74.15	74.15	74.15	74.15	74.15	
09/01/2025	 23:20:53	8.27	17.12	14.20	59.05	70.33	8.27	8.27	70.33	70.33	70.33	70.33	70.33	70.33	70.33	70.33	70.33	
09/01/2025	 23:20:54	8.04	17.20	14.08	54.52	72.72	8.04	8.04	72.72	72.72	72.72	72.72	72.72	72.72	72.72	72.72	72.72	
09/01/2025	 23:20:55	8.04	16.53	14.34	59.44	70.05	8.04	8.04	70.05	70.05	70.05	70.05	70.05	70.05	70.05	70.05	70.05	
09/01/2025	 23:20:56	8.44	16.86	14.02	53.52	78.16	8.44	8.44	78.16	78.16	78.16	78.16	78.16	78.16	78.16	78.16	78.16	
09/01/2025	 23:20:57	8.21	17.12	14.47	52.00	71.83	8.21	8.21	71.83	71.83	71.83	71.83	71.83	71.83	71.83	71.83	71.83	
09/01/2025	 23:20:58	8.16	17.26	14.11	52.81	73.39	8.16	8.16	73.39	73.39	73.39	73.39	73.39	73.39	73.39	73.39	73.39	
09/01/2025	 23:20:59	8.33	16.99	14.08	54.32	76.66	8.33	8.33	76.66	76.66	76.66	76.66	76.66	76.66	76.66	76.66	76.66	
09/01/2025	 23:21:00	8.22	16.45	14.34	59.50	72.71	8.22	8.22	72.71	72.71	72.71	72.71	72.71	72.71	72.71	72.71	72.71	
09/01/2025	 23:21:01	8.48	16.97	14.34	56.15	78.57	8.48	8.48	78.57	78.57	78.57	78.57	78.57	78.57	78.57	78.57	78.57	
09/01/2025	 23:21:02	8.22	16.57	14.34	54.62	79.24	8.22	8.22	79.24	79.24	79.24	79.24	79.24	79.24	79.24	79.24	79.24	
09/01/2025	 23:21:03	8.49	16.20	14.31	53.82	71.24	8.49	8.49	71.24	71.24	71.24	71.24	71.24	71.24	71.24	71.24	71.24	
09/01/2025	 23:21:04	8.22	16.22	14.39	54.59	76.45	8.22	8.22	76.45	76.45	76.45	76.45	76.45	76.45	76.45	76.45	76.45	
09/01/2025	 23:21:05	8.06	17.43	14.03	56.54	72.81	8.06	8.06	72.81	72.81	72.81	72.81	72.81	72.81	72.81	72.81	72.81	
09/01/2025	 23:21:06	8.19	16.82	14.38	59.04	75.77	8.19	8.19	75.77	75.77	75.77	75.77	75.77	75.77	75.77	75.77	75.77	
09/01/2025	 23:21:07	8.40	16.72	14.49	54.09	74.43	8.40	8.40	74.43	74.43	74.43	74.43	74.43	74.43	74.43	74.43	74.43	
09/01/2025	 23:21:08	8.39	16.72	14.21	51.58	75.39	8.39	8.39	75.39	75.39	75.39	75.39	75.39	75.39	75.39	75.39	75.39	
09/01/2025	 23:21:09	8.49	17.24	14.41	57.72	80.25	8.49	8.49	80.25	80.25	80.25	80.25	80.25	80.25	80.25	80.25	80.25	
09/01/2025	 23:40:40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:40:59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:41:22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
09/01/2025	 23:55:49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
