09/01/2025	 20:22:01	8.36	16.48	14.42	54.79	78.56	8.36	8.36	
09/01/2025	 20:22:02	8.46	16.39	14.33	60.26	77.81	8.46	8.46	
09/01/2025	 20:22:03	8.40	16.81	14.30	57.85	71.47	8.40	8.40	
09/01/2025	 20:22:04	8.26	16.87	14.42	54.55	70.78	8.26	8.26	
09/01/2025	 20:22:05	8.20	17.10	14.09	51.61	73.87	8.20	8.20	
09/01/2025	 20:22:06	8.39	17.39	14.07	51.30	77.75	8.39	8.39	
09/01/2025	 20:22:07	8.40	16.14	14.32	55.96	71.70	8.40	8.40	
09/01/2025	 20:22:08	8.25	17.06	14.06	52.07	78.44	8.25	8.25	
09/01/2025	 20:22:09	8.40	16.33	14.27	60.06	75.76	8.40	8.40	
09/01/2025	 20:22:10	8.29	16.74	14.38	53.23	73.55	8.29	8.29	
09/01/2025	 20:22:11	8.41	16.70	14.10	59.67	75.83	8.41	8.41	
09/01/2025	 20:22:12	8.46	17.25	14.45	50.39	71.03	8.46	8.46	
09/01/2025	 20:22:13	8.41	16.77	14.06	58.32	77.13	8.41	8.41	
09/01/2025	 20:22:14	8.02	16.49	14.30	60.12	72.97	8.02	8.02	
09/01/2025	 20:22:15	8.38	16.77	14.22	52.24	71.19	8.38	8.38	
09/01/2025	 20:22:16	8.09	16.31	14.25	59.56	75.02	8.09	8.09	
09/01/2025	 20:22:17	8.33	16.62	14.49	57.31	74.58	8.33	8.33	
09/01/2025	 20:22:18	8.22	16.50	14.08	51.56	70.88	8.22	8.22	
09/01/2025	 20:22:19	8.03	16.78	14.42	53.96	79.38	8.03	8.03	
09/01/2025	 20:22:20	8.01	17.18	14.49	53.97	76.26	8.01	8.01	
09/01/2025	 20:22:21	8.15	17.07	14.41	58.19	70.39	8.15	8.15	
09/01/2025	 20:22:22	8.01	17.47	14.09	58.45	70.93	8.01	8.01	
09/01/2025	 20:22:23	8.12	16.37	14.35	52.86	76.67	8.12	8.12	
09/01/2025	 20:22:24	8.16	16.25	14.07	59.02	75.44	8.16	8.16	
09/01/2025	 20:22:25	8.38	16.49	14.43	55.54	80.19	8.38	8.38	
09/01/2025	 20:22:55	8.21	16.52	14.19	57.67	76.39	8.21	8.21	
09/01/2025	 20:22:56	8.42	16.54	14.14	50.00	74.58	8.42	8.42	
09/01/2025	 20:22:57	8.16	16.16	14.19	57.94	73.23	8.16	8.16	
09/01/2025	 20:22:58	8.35	16.73	14.25	57.33	72.23	8.35	8.35	
09/01/2025	 20:22:59	8.37	16.46	14.13	52.98	70.17	8.37	8.37	
09/01/2025	 20:23:00	8.38	16.98	14.33	53.14	76.55	8.38	8.38	
09/01/2025	 20:23:01	8.03	17.31	14.12	51.78	72.87	8.03	8.03	
09/01/2025	 20:23:02	8.43	16.56	14.06	57.12	75.14	8.43	8.43	
09/01/2025	 20:23:03	8.49	16.65	14.29	52.54	77.53	8.49	8.49	
09/01/2025	 20:23:04	8.05	16.09	14.15	57.13	71.16	8.05	8.05	
09/01/2025	 20:23:05	8.32	16.67	14.40	54.48	70.39	8.32	8.32	
09/01/2025	 20:23:06	8.40	17.24	14.04	53.43	73.31	8.40	8.40	
09/01/2025	 20:23:07	8.32	16.95	14.14	51.49	74.52	8.32	8.32	
09/01/2025	 20:23:08	8.22	16.26	14.28	52.80	78.65	8.22	8.22	
09/01/2025	 20:23:09	8.23	16.79	14.18	59.37	70.75	8.23	8.23	
09/01/2025	 20:23:10	8.20	16.55	14.37	52.17	78.95	8.20	8.20	
09/01/2025	 20:23:11	8.05	16.55	14.26	56.32	72.50	8.05	8.05	
09/01/2025	 20:23:12	8.44	17.45	14.33	55.60	75.29	8.44	8.44	
09/01/2025	 20:23:13	8.01	16.35	14.10	55.39	70.60	8.01	8.01	
09/01/2025	 20:23:14	8.20	17.04	14.14	52.87	78.20	8.20	8.20	
09/01/2025	 20:23:15	8.34	16.82	14.12	60.28	73.73	8.34	8.34	
09/01/2025	 20:23:16	8.26	17.13	14.26	54.03	76.60	8.26	8.26	
09/01/2025	 20:23:17	8.46	17.00	14.43	51.86	76.51	8.46	8.46	
09/01/2025	 20:23:18	8.18	16.27	14.30	56.04	80.26	8.18	8.18	
09/01/2025	 20:23:19	8.34	17.46	14.34	54.85	77.80	8.34	8.34	
09/01/2025	 20:23:20	8.06	17.01	14.29	55.13	78.36	8.06	8.06	
09/01/2025	 20:23:21	8.03	17.12	14.26	56.28	75.15	8.03	8.03	
09/01/2025	 20:23:22	8.04	17.44	14.04	58.17	76.13	8.04	8.04	
09/01/2025	 20:23:23	8.13	16.93	14.04	54.80	71.73	8.13	8.13	
09/01/2025	 20:23:24	8.28	16.10	14.37	58.81	70.41	8.28	8.28	
09/01/2025	 20:23:25	8.07	16.16	14.06	58.44	75.03	8.07	8.07	
09/01/2025	 20:23:26	8.43	16.69	14.23	57.78	74.31	8.43	8.43	
09/01/2025	 20:23:27	8.20	17.21	14.49	59.24	80.35	8.20	8.20	
09/01/2025	 20:23:28	8.41	16.70	14.32	58.69	70.60	8.41	8.41	
09/01/2025	 20:23:29	8.30	16.71	14.09	51.93	80.13	8.30	8.30	
09/01/2025	 20:23:30	8.04	17.33	14.32	55.18	71.15	8.04	8.04	
09/01/2025	 20:23:31	8.47	16.92	14.27	50.89	79.91	8.47	8.47	
09/01/2025	 20:23:32	8.14	16.78	14.27	59.15	71.83	8.14	8.14	
09/01/2025	 20:23:33	8.04	16.72	14.02	58.04	73.09	8.04	8.04	
09/01/2025	 20:23:34	8.06	16.95	14.25	52.78	75.48	8.06	8.06	
09/01/2025	 20:23:35	8.45	16.22	14.18	59.70	72.13	8.45	8.45	
09/01/2025	 20:23:36	8.03	16.54	14.00	51.62	75.66	8.03	8.03	
09/01/2025	 20:23:37	8.22	17.37	14.11	55.53	77.50	8.22	8.22	
09/01/2025	 20:23:38	8.07	17.21	14.11	57.21	74.67	8.07	8.07	
09/01/2025	 20:23:39	8.46	17.42	14.34	54.84	70.98	8.46	8.46	
09/01/2025	 20:23:40	8.21	16.92	14.21	54.22	75.94	8.21	8.21	
09/01/2025	 20:23:41	8.43	17.20	14.32	60.09	78.89	8.43	8.43	
09/01/2025	 20:23:42	8.46	16.07	14.20	58.56	78.74	8.46	8.46	
09/01/2025	 20:23:43	8.45	17.42	14.36	56.61	77.46	8.45	8.45	
09/01/2025	 20:23:44	8.30	17.48	14.40	58.83	80.09	8.30	8.30	
09/01/2025	 20:23:45	8.15	17.13	14.43	58.55	76.10	8.15	8.15	
09/01/2025	 20:23:46	8.17	16.94	14.47	54.40	74.49	8.17	8.17	
09/01/2025	 20:23:47	8.13	17.42	14.35	54.65	72.09	8.13	8.13	
09/01/2025	 20:23:48	8.35	16.36	14.40	56.97	74.66	8.35	8.35	
09/01/2025	 20:23:49	8.09	17.01	14.28	56.66	71.08	8.09	8.09	
09/01/2025	 20:23:50	8.12	16.47	14.49	55.22	71.92	8.12	8.12	
09/01/2025	 20:23:51	8.46	17.40	14.10	52.18	74.04	8.46	8.46	
09/01/2025	 20:23:52	8.36	16.69	14.09	50.63	80.36	8.36	8.36	
09/01/2025	 20:23:53	8.17	16.30	14.28	58.81	76.44	8.17	8.17	
09/01/2025	 20:23:54	8.00	16.88	14.02	57.43	71.38	8.00	8.00	
09/01/2025	 20:24:36	8.47	16.95	14.19	58.47	77.23	8.47	8.47	
09/01/2025	 20:24:37	8.37	17.09	14.29	51.76	74.48	8.37	8.37	
09/01/2025	 20:24:38	8.24	16.45	14.40	57.07	79.00	8.24	8.24	
09/01/2025	 20:24:39	8.12	16.80	14.29	55.18	76.20	8.12	8.12	
09/01/2025	 20:24:40	8.18	16.50	14.04	52.01	74.28	8.18	8.18	
